GCQuUk,8,13,3,3.000000004182797,4.1827972196983865e-09,True,3,0.0030458980181720108,solved,4.2560138680247854e-10
GCQuUo,8,12,3,3.000000007728848,7.728847783994297e-09,True,3,0.002981486002681777,solved,7.851574063475953e-10
GCQuUs,8,13,3,2.999999998370572,-1.6294281479645178e-09,True,3,0.0024130530073307455,solved,7.612755872936983e-11
GCQuUw,8,13,3,2.9999999953778245,-4.62217553121036e-09,True,3,0.002681187994312495,solved,2.4932558351638207e-10
GCQuU{,8,14,3,3.0000000024661304,2.466130410994083e-09,True,3,0.0024728770076762885,solved,2.451071125538953e-10
GCQuVG,8,12,3,3.0000000035766208,3.576620777323569e-09,True,3,0.0022903110075276345,solved,3.6286271203849067e-09
GCQuVK,8,13,3,3.0000000118210615,1.1821061463024307e-08,True,3,0.002752261993009597,solved,2.1551806658590307e-09
GCQuVO,8,12,3,3.000000003155545,3.1555451585063565e-09,True,3,0.002998609998030588,solved,3.7744675668457094e-10
GCQuVS,8,13,3,3.0000000045594866,4.559486566080295e-09,True,3,0.002474204986356199,solved,1.3498606699116464e-09
GCQuVW,8,13,3,3.000000004318462,4.318462032415482e-09,True,3,0.0027443479921203107,solved,4.037904209692898e-10
GCQuV[,8,14,3,2.9999999724719917,-2.7528008317290187e-08,True,3,0.002434610010823235,solved,2.0433654768226006e-12
GCQuVc,8,13,3,3.00000000577626,5.776259914824777e-09,True,3,0.003345780016388744,solved,4.315043751120308e-09
GCQuVg,8,13,3,2.99999998321246,-1.678753980272063e-08,True,3,0.0021821209811605513,solved,1.4254153413162385e-12
GCQuVk,8,14,3,2.999999994393752,-5.606247910350248e-09,True,3,0.0027558440051507205,solved,5.765520486134421e-10
GCQuVo,8,13,3,3.0000000112187424,1.1218742379526248e-08,True,3,0.0031245479767676443,solved,3.5494501392704306e-09
GCQuVs,8,14,3,2.9999999962120403,-3.787959723666745e-09,True,3,0.0024430089979432523,solved,1.8881852996713587e-10
GCQuVw,8,14,3,2.999999999686517,-3.1348301732236905e-10,True,3,0.003156456019496545,solved,3.449862621212932e-10
GCQuV{,8,15,3,2.999999977103716,-2.289628397988963e-08,True,3,0.0018508959910832345,solved,1.8973711490843925e-12
GCQuY{,8,14,3,3.0000000134935867,1.3493586692447934e-08,True,3,0.002761163021204993,solved,1.24485960029605e-09
GCQuZs,8,14,3,3.000000016385724,1.6385723888845405e-08,True,3,0.0031938890169840306,solved,4.955215805998897e-09
GCQuZw,8,14,3,3.0000000103619238,1.0361923763468894e-08,False,3,0.004085049993591383,solved,2.4159643087622437e-09
GCQuZ{,8,15,3,3.0000000031896197,3.189619679488942e-09,True,3,0.002969295979710296,solved,4.0732758089767657e-10
GCQu][,8,14,3,2.9999999944937947,-5.5062052695120656e-09,True,3,0.0030407749873120338,solved,3.3735047427576587e-10
GCQu]s,8,14,3,2.999999977263703,-2.2736296845238257e-08,True,3,0.002364643005421385,solved,2.562727807742249e-12
GCQu]w,8,14,3,3.0000000029172806,2.9172806392807615e-09,True,3,0.0028461360197979957,solved,2.573308446729626e-09
GCQu]{,8,15,3,3.0000000036788093,3.6788092572237474e-09,True,3,0.0026789600087795407,solved,3.5234914410852124e-10
GCQu^S,8,14,3,3.000000010143627,1.0143626827385788e-08,True,3,0.0024399269896093756,solved,1.1016864575956042e-09
GCQu^W,8,14,3,3.000000010370514,1.0370513781055024e-08,True,3,0.0032039319921750575,solved,1.6148861145368444e-09
GCQu^[,8,15,3,3.0000000129870124,1.2987012354415128e-08,True,3,0.002893994009355083,solved,1.1932657519779274e-09
GCQu^c,8,14,3,3.0000000016656356,1.6656356294220132e-09,True,3,0.0030251560092438012,solved,3.0480728601887544e-10
GCQu^g,8,14,3,3.000000003481092,3.4810918592143025e-09,True,3,0.0029560289985965937,solved,9.076868326632864e-10
GCQu^k,8,15,3,3.0000000054503837,5.4503836999231225e-09,True,3,0.0037186190020292997,solved,5.151417866805232e-10
GCQu^o,8,14,3,3.0000000235951316,2.359513162630833e-08,False,3,0.11231199101894163,solved,1.1536383185222729e-08
GCQu^s,8,15,3,3.0000000009182526,9.182525850803813e-10,True,3,0.0026144389994442463,solved,1.8446895196794375e-10
GCQu^w,8,15,3,3.0000000024524764,2.452476444148033e-09,True,3,0.003279107011621818,solved,2.340689371113896e-10
GCQu^{,8,16,3,2.9999999989403108,-1.0596892252578982e-09,True,3,0.0022368280042428523,solved,6.123442417765868e-11
GCQu`[,8,12,3,3.0000000022810673,2.2810673350193156e-09,True,3,0.0030006229935679585,solved,2.4135764235290803e-10
GCQua[,8,12,3,2.9999999926272474,-7.372752630629975e-09,True,3,0.0027789279993157834,solved,3.4638958368304884e-14
GCQubK,8,12,3,3.000000009443343,9.443342996462434e-09,True,3,0.002687174011953175,solved,9.476739294183519e-10
GCQub[,8,13,3,3.000000021549925,2.154992495562169e-08,True,3,0.003085511998506263,solved,6.902268660629891e-09
GCQuc[,8,12,4,3.999999996430888,-3.5691121169634243e-09,True,4,0.002525632007746026,solved,2.7659998981949545e-10
GCQuck,8,12,3,3.000000011707062,1.1707061986498957e-08,True,3,0.004431748006027192,solved,1.926422011404698e-09
GCQucs,8,12,3,2.999999993980785,-6.019214904284809e-09,True,3,0.0028930529952049255,solved,2.864375403532904e-14
GCQucw,8,12,3,3.236067975414669,0.23606797541466884,False,4,0.004159008007263765,solved,1.1988177230248928e-09
GCQuc{,8,13,3,3.0000000058104863,5.8104863143171315e-09,True,3,0.003357084991876036,solved,9.708279610639487e-10
GCQud[,8,13,3,3.0000000047750377,4.775037698578899e-09,True,3,0.003022049000719562,solved,1.014955228450432e-09
GCQudc,8,12,3,3.0000000011232397,1.1232397234550717e-09,True,3,0.003154150996124372,solved,2.5158677194431816e-10
GCQudk,8,13,3,3.0000000030151224,3.0151223739949273e-09,True,3,0.0030736789922229946,solved,4.028551693993514e-10
GCQudo,8,12,3,3.236067979513763,0.2360679795137628,False,4,0.005042581004090607,solved,1.5146063479233837e-10
GCQuds,8,13,3,3.000000005935906,5.935905988962986e-09,True,3,0.0033427159942220896,solved,5.258479236666962e-10
GCQudw,8,13,3,3.0000000108769425,1.0876942457826999e-08,False,3,0.003631523984950036,solved,8.689636493670812e-10
GCQud{,8,14,3,2.9999999812981457,-1.8701854287428432e-08,True,3,0.0033540290023665875,solved,1.3537705205716967e-08
GCQueK,8,12,4,4.000000000799176,7.991758366188151e-10,True,4,0.0025466689839959145,solved,6.181428005126827e-11
GCQueS,8,12,3,2.9999999870189846,-1.2981015373725313e-08,True,3,0.0030227920215111226,solved,1.2678746941219288e-13
GCQue[,8,13,3,3.000000031884679,3.188467889714275e-08,True,3,0.0021930140210315585,solved,5.894332976035438e-09
GCQuec,8,12,3,2.9999999694412143,-3.055878572411075e-08,True,3,0.001820145989768207,solved,9.463632511833925e-10
GCQuek,8,13,3,3.0000000029347804,2.934780418684113e-09,True,3,0.0020928689918946475,solved,2.332260072312309e-10
GCQues,8,13,3,3.0000000043573896,4.357389560283309e-09,True,3,0.0017931190086528659,solved,4.292866880960802e-10
GCQuew,8,13,3,2.999999988511882,-1.1488118012437099e-08,True,3,0.0018737469799816608,solved,5.992079915293754e-10
GCQue{,8,14,3,3.000000004225657,4.225657157519436e-09,True,3,0.001960810011951253,solved,5.06410541165782e-10
GCQufK,8,13,3,2.999999970380693,-2.9619307007067164e-08,True,3,0.0019030050025321543,solved,1.3572277910144948e-09
GCQufS,8,13,3,2.9999999997900266,-2.099733720228869e-10,False,3,0.0023433699971064925,solved,2.220446049250313e-16
GCQufW,8,13,3,2.9999999979685414,-2.0314585569281007e-09,False,3,0.0016241389967035502,solved,9.963003748859881e-10
GCQuf[,8,14,3,2.9999999974210594,-2.578940616615455e-09,True,3,0.0025075600133277476,solved,3.747291784459895e-09
GCQufc,8,13,3,3.000000020081119,2.0081118989878632e-08,True,3,0.002189964026911184,solved,2.3124268382266824e-09
GCQufg,8,13,3,3.0000000026340308,2.634030771275775e-09,True,3,0.0022449910175055265,solved,1.8822021692446304e-10
GCQufk,8,14,3,2.999999976801107,-2.319889302881961e-08,True,3,0.0017810009885579348,solved,1.5788648383575073e-09
GCQufo,8,13,3,3.0000000301174836,3.0117483618141705e-08,True,3,0.001768275018548593,solved,2.963451353079302e-09
GCQufs,8,14,3,3.000000028165035,2.8165035192984078e-08,True,3,0.0021784249984193593,solved,1.4644751876908372e-08
GCQufw,8,14,3,2.999999983240153,-1.675984684368359e-08,True,3,0.0022920170158613473,solved,9.308445536965603e-09
GCQuf{,8,15,3,3.0000000080339335,8.033933518447611e-09,True,3,0.001458665996324271,solved,1.144992385696724e-09
GCQuk{,8,14,3,2.9999999979745997,-2.025400291927326e-09,True,3,0.0019453449931461364,solved,1.4137887000242096e-10
GCQuls,8,14,3,3.0000000142839127,1.4283912719292857e-08,True,3,0.0017834870086517185,solved,6.5117391351692516e-09
GCQul{,8,15,3,3.000000003022005,3.0220048685691836e-09,True,3,0.0018799690005835146,solved,1.8104368235582044e-09
GCQum[,8,14,3,3.000000004918069,4.918069063108987e-09,True,3,0.0018956930143758655,solved,2.0382509663439656e-09
GCQumk,8,14,3,3.0000000180654265,1.806542648807863e-08,True,3,0.001636259985389188,solved,2.0991200573252763e-09
GCQums,8,14,3,3.0000000035204826,3.520482572128003e-09,True,3,0.001638057001400739,solved,3.2764214995235014e-10
GCQum{,8,15,3,3.000000003760869,3.760868949598262e-09,True,3,0.001580212003318593,solved,3.519431081814238e-10
GCQun[,8,15,3,3.0000000042606807,4.260680697143471e-09,True,3,0.0018770690076053143,solved,3.936754511241507e-10
GCQunc,8,14,3,2.999999999528364,-4.71636063537062e-10,True,3,0.002227488992502913,solved,2.1132657498844503e-09
GCQunk,8,15,3,2.999999999671289,-3.287108363281277e-10,True,3,0.0015002880245447159,solved,3.467323658999775e-10
GCQuno,8,14,3,2.999999998432566,-1.5674341824478688e-09,False,3,0.001697961997706443,solved,8.431460178808945e-09
GCQuns,8,15,3,3.000000003363148,3.363147982327064e-09,True,3,0.0015065429906826466,solved,3.301607012700258e-10
GCQunw,8,15,3,3.000000023439945,2.3439945096015435e-08,True,3,0.0020635589899029583,solved,1.2091040524003442e-08
GCQun{,8,16,3,2.9999999450766337,-5.492336629941974e-08,True,3,0.0012413670192472637,solved,3.6458613905665516e-12
GCQurW,8,13,3,2.999999997329379,-2.670621057632161e-09,False,3,0.0016401940083596855,solved,4.99711383383783e-13
GCQuus,8,14,3,2.999999998604427,-1.3955729905035241e-09,True,3,0.0012124569911975414,solved,1.800243257606196e-09
GCQuuw,8,14,3,2.9999999950576264,-4.9423736214748715e-09,True,3,0.00198130399803631,solved,1.5537739177478992e-10
GCQuu{,8,15,3,3.0000000029295286,2.9295286196884263e-09,True,3,0.0012565409997478127,solved,2.5987286988897273e-10
GCQuvW,8,14,3,3.0000000041436268,4.1436267750327715e-09,False,3,0.0018573720008134842,solved,3.7619055586676204e-10
GCQuv[,8,15,3,2.9999999973907014,-2.6092985550008052e-09,True,3,0.0014865370176266879,solved,7.330706895916597e-11
GCQuvg,8,14,3,3.0000000014080634,1.408063443619767e-09,True,3,0.0012337549997027963,solved,8.02722936057087e-10
GCQuvk,8,15,3,3.000000009307414,9.307413950665477e-09,True,3,0.0013867230154573917,solved,2.2817364265631506e-09
GCQuvo,8,14,3,2.9999999931961545,-6.803845487013405e-09,True,3,0.001415553007973358,solved,1.6379645259059168e-08
GCQuvs,8,15,3,3.0000000059143774,5.914377432247875e-09,True,3,0.001226185995619744,solved,5.424335079432174e-10
GCQuvw,8,15,3,2.999999989497045,-1.0502954950197818e-08,True,3,0.0012031890219077468,solved,4.054596302253212e-10
GCQuv{,8,16,3,3.0000000184496245,1.8449624494820682e-08,True,3,0.0009222259977832437,solved,2.479284481205291e-09
GCQu}{,8,16,3,3.00000000675859,6.758590131994424e-09,True,3,0.0011906300205737352,solved,1.2100791049743405e-09
GCQu~o,8,15,3,2.9999999971473073,-2.8526927486893783e-09,False,3,0.0012124190106987953,solved,6.45483666517066e-13
GCQu~s,8,16,3,3.0000000074249655,7.4249655312996765e-09,True,3,0.0012298530200496316,solved,7.517258283848924e-10
GCQu~w,8,16,3,3.0000000011142873,1.1142873290737043e-09,True,3,0.001209957990795374,solved,6.306029477462785e-10
GCQu~{,8,17,3,2.9999999717679637,-2.8232036264341787e-08,True,3,0.0009274590120185167,solved,3.462119479991088e-12
GCQv?{,8,12,4,3.9999999962158785,-3.784121460626011e-09,True,4,0.0015169660036917776,solved,3.2226268301599805e-10
GCQv@[,8,12,3,3.00000000310248,3.102480050642953e-09,True,3,0.0019065200176555663,solved,3.174079417848638e-10
GCQv@k,8,12,3,2.9999999975826506,-2.417349431738103e-09,True,3,0.0023715560091659427,solved,1.2212453270876722e-15
GCQv@s,8,12,3,2.9999999976981258,-2.3018742467684206e-09,True,3,0.0016093429876491427,solved,4.6629367034256575e-14
GCQv@{,8,13,3,3.000000008999474,8.999474054860457e-09,True,3,0.002331180003238842,solved,7.2126944233386e-10
GCQvA[,8,12,3,2.999999987966793,-1.203320687537257e-08,True,3,0.001765099004842341,solved,2.1305179842556754e-13
GCQvAk,8,12,4,3.9999999899544134,-1.0045586584794819e-08,True,4,0.0015562620246782899,solved,7.497985521239443e-10
GCQvAs,8,12,3,2.999999997264137,-2.7358630916296534e-09,False,3,0.001754830009303987,solved,1.4383327609211686e-10
GCQvAw,8,12,3,2.9999999900217964,-9.97820359671664e-09,False,3,0.0017772309947758913,solved,2.7000623958883807e-13
GCQvA{,8,13,3,3.000000007674865,7.674865187823343e-09,True,3,0.002535437000915408,solved,9.675110159515112e-10
GCQvBK,8,12,3,2.9999999949308336,-5.0691664199575825e-09,True,3,0.0027525119949132204,solved,7.327471962526033e-14
GCQvBW,8,12,3,3.000000005771297,5.771297217904703e-09,False,3,0.0024384190037380904,solved,4.0277006824723804e-10
GCQvB[,8,13,3,2.999999992860239,-7.13976078259293e-09,True,3,0.002497564011719078,solved,3.017677341051007e-10
GCQvBc,8,12,3,2.9999999998022444,-1.9775558968149198e-10,True,3,0.0025205390120390803,solved,7.109463384275976e-11
GCQvBk,8,13,3,3.000000010495812,1.049581221934659e-08,True,3,0.004184234014246613,solved,1.207899111036162e-09
GCQvBo,8,12,3,2.999999996129059,-3.870940901151698e-09,False,3,0.002455384994391352,solved,5.950795411990839e-14
GCQvBs,8,13,3,3.000000036023833,3.602383280565391e-08,True,3,0.002522386988857761,solved,6.854286331460316e-09
GCQvBw,8,13,3,3.0000000033572762,3.3572762347944263e-09,False,3,0.003644912998424843,solved,2.617826752506246e-10
GCQvB{,8,14,3,3.000000006411793,6.411792874416733e-09,True,3,0.0038908260175958276,solved,5.664397149623925e-10
GCQvC[,8,12,4,3.9999999928916354,-7.10836456363495e-09,True,4,0.0025705099978949875,solved,5.305588562741242e-10
GCQvCk,8,12,3,3.0000000231467667,2.314676672554583e-08,True,3,0.0028371709922794253,solved,2.096254931014414e-09
GCQvCs,8,12,3,3.2360679802760446,0.2360679802760446,False,4,0.0035144069988746196,solved,4.227704475608479e-10
GCQvCw,8,12,3,3.0000000048700546,4.8700545818292085e-09,False,3,0.0027255910099484026,solved,6.054015294239632e-10
GCQvC{,8,13,3,3.0000000029679708,2.967970758049887e-09,True,3,0.0033421629923395813,solved,3.05601206315154e-10
GCQvDK,8,12,3,2.9999999895075584,-1.0492441582243828e-08,True,3,0.0030324269901029766,solved,8.005402418559605e-11
GCQvDS,8,12,3,3.0000000011544277,1.1544276645736318e-09,True,3,0.003316978021757677,solved,2.700725991652642e-10
GCQvDW,8,12,3,3.2360679699551027,0.2360679699551027,False,4,0.004386937973322347,solved,4.196643033083092e-14
GCQvD[,8,13,3,2.9999999901386776,-9.861322425308572e-09,True,3,0.0030848130118101835,solved,1.461185523416479e-09
GCQvDg,8,12,3,3.000000003530228,3.5302281098381627e-09,True,3,0.0033249330008402467,solved,3.0128077628751066e-10
GCQvDk,8,13,3,3.000000003810001,3.810001203419233e-09,True,3,0.0027487440092954785,solved,3.301548285801346e-10
GCQvDs,8,13,3,3.0000000129827162,1.2982716235399039e-08,True,3,0.0033647870004642755,solved,1.7325296754541645e-09
GCQvDw,8,13,3,3.0000000058077414,5.807741398911048e-09,False,3,0.0037273240159265697,solved,4.5418156682077075e-10
GCQvD{,8,14,3,3.000000007611975,7.611975050281217e-09,True,3,0.0039424599963240325,solved,6.772023537945697e-10
GCQvEK,8,12,4,3.999999994824875,-5.175125217249388e-09,True,4,0.0025219790113624185,solved,3.180825265502927e-10
GCQvES,8,12,3,3.000000045794531,4.57945308340868e-08,True,3,0.0028305559826549143,solved,6.167629559333304e-09
GCQvEW,8,12,3,3.0000000088081222,8.808122231585003e-09,False,3,0.0024548720102757215,solved,1.5202446485428528e-09
GCQvE[,8,13,3,3.000000031275811,3.127581083006703e-08,True,3,0.0031589620048180223,solved,6.72325465328141e-09
GCQvEc,8,12,3,3.2360679743468292,0.23606797434682925,False,4,0.003558987024007365,solved,4.61875875120125e-10
GCQvEk,8,13,3,3.0000000026668383,2.666838305742658e-09,True,3,0.003072293009608984,solved,2.2820551623304553e-10
GCQvEs,8,13,3,3.0000000053170006,5.3170006175662365e-09,False,3,0.0036020409897901118,solved,4.361209186829255e-10
GCQvEw,8,13,3,3.0000000017606743,1.7606742730436054e-09,False,3,0.0025372609961777925,solved,2.0064002522007877e-10
GCQvE{,8,14,3,3.000000037597908,3.759790789814588e-08,True,3,0.0027857579989358783,solved,7.792666143984446e-09
GCQvFC,8,12,3,2.9999999864283113,-1.3571688661784265e-08,True,3,0.0023970489855855703,solved,2.3187465116519647e-10
GCQvFG,8,12,4,4.000000000484961,4.84961404367823e-10,True,4,0.0015989310049917549,solved,3.794418604567998e-11
GCQvFK,8,13,3,3.000000010826275,1.0826274987607576e-08,True,3,0.0018496109987609088,solved,9.545000863026486e-10
GCQvFO,8,12,3,3.0000000067806836,6.780683570184465e-09,True,3,0.0015429369814228266,solved,1.1752393483708884e-09
GCQvFS,8,13,3,3.000000011419756,1.14197558076512e-08,True,3,0.00201233898405917,solved,7.341540800572931e-09
GCQvFW,8,13,3,3.000000010826732,1.0826731955404512e-08,True,3,0.002080513018881902,solved,1.315238882757343e-09
GCQvF[,8,14,3,3.0000000052653206,5.265320623948355e-09,True,3,0.002672752976650372,solved,2.9026861410807774e-09
GCQvFc,8,13,3,3.000000011786877,1.1786876807917679e-08,True,3,0.0035995539801660925,solved,1.1295109074493117e-09
GCQvFg,8,13,3,2.99999997782598,-2.217401995352475e-08,True,3,0.003221302991732955,solved,3.115285807098189e-13
GCQvFk,8,14,3,3.0000000227126207,2.271262067310431e-08,True,3,0.0030848569876980036,solved,8.69280363524804e-09
GCQvFo,8,13,3,3.0000000154591113,1.5459111324389596e-08,True,3,0.0031022469920571893,solved,2.0440125219884627e-09
GCQvFs,8,14,3,2.9999999995733084,-4.2669157096497656e-10,True,3,0.0038692399975843728,solved,3.3306690738754696e-15
GCQvFw,8,14,3,3.000000003177826,3.177826002342954e-09,True,3,0.0030688390252180398,solved,6.823083975887825e-10
GCQvF{,8,15,3,3.0000000037826298,3.782629764970125e-09,True,3,0.0022619389928877354,solved,3.758636902521789e-10
GCQvQw,8,13,3,3.000000015255463,1.5255463114982604e-08,False,3,0.004825749987503514,solved,1.1325873011460818e-09
GCQvRW,8,13,3,3.0000000030262886,3.0262885530873973e-09,False,3,0.002154054003767669,solved,1.033211389367153e-09
GCQvRg,8,13,3,3.0000000048524846,4.852484636330701e-09,False,3,0.0030046300089452416,solved,5.437408413110853e-10
GCQvRo,8,13,3,3.0000000074762996,7.476299579423085e-09,False,3,0.004083296982571483,solved,7.019797140047256e-10
GCQvRs,8,14,3,2.9999999976365532,-2.363446771624922e-09,True,3,0.002289654017658904,solved,3.342155579367238e-10
GCQvRw,8,14,3,2.9999999927651975,-7.234802534838991e-09,False,3,0.1691732959880028,solved,1.4864901154435085e-08
GCQvR{,8,15,3,3.0000000184885103,1.8488510278302783e-08,True,3,0.0028240460087545216,solved,1.5237766836231274e-09
GCQvTk,8,14,3,3.0000000012872947,1.287294715268672e-09,True,3,0.002553667000029236,solved,5.417695552476015e-10
GCQvUk,8,14,3,3.00000003800745,3.8007450076094074e-08,True,3,0.002826467010891065,solved,4.726640657197142e-09
GCQvUs,8,14,3,3.0000000485741003,4.8574100297571476e-08,False,3,0.001926063996506855,solved,5.793379268986718e-09
GCQvUw,8,14,3,3.0000000180503155,1.805031546453506e-08,False,3,0.002684958017198369,solved,1.534778055555546e-09
GCQvU{,8,15,3,3.00000000475129,4.751290028082167e-09,True,3,0.0023847289849072695,solved,5.887184106768821e-10
GCQvVS,8,14,3,3.0000000070609856,7.060985574014467e-09,True,3,0.002944531006505713,solved,8.842717454931453e-10
GCQvVW,8,14,3,3.0000000112870735,1.1287073498067457e-08,True,3,0.002437793998979032,solved,1.081693057079778e-08
